Provinsi,Panlok,PTN,Prodi,Jumlah
Banten,38,34,342381,1
Banten,38,34,342402,4
Banten,38,34,342416,1
Banten,38,34,342446,1
Banten,38,34,342454,2
Banten,38,34,342476,44
Banten,38,34,342484,3
Banten,38,34,342505,2
Banten,38,34,342513,21
Banten,38,34,342521,1
Banten,38,35,351015,2
Banten,38,35,351023,6
Banten,38,35,351031,11
Banten,38,35,351045,8
Banten,38,35,351053,4
Banten,38,35,351061,3
Banten,38,35,351075,8
Banten,38,35,351083,13
Banten,38,35,351091,8
Banten,38,35,351104,8
Banten,38,35,351126,1
Banten,38,35,351134,1
Banten,38,35,351142,2
Banten,38,35,352011,8
Banten,38,35,352025,6
Banten,38,36,361016,6
Banten,38,36,361024,6
Banten,38,36,361032,3
Banten,38,36,361046,3
Banten,38,36,361054,1
Banten,38,36,361062,4
Banten,38,36,361076,5
Banten,38,36,361084,7
Banten,38,36,361092,8
Banten,38,36,361105,4
Banten,38,36,361113,4
Banten,38,36,361121,4
Banten,38,36,361135,3
Banten,38,36,361143,4
Banten,38,36,361151,5
Banten,38,36,361165,9
Banten,38,36,361173,4
Banten,38,36,361181,9
Banten,38,36,361195,4
Banten,38,36,361224,1
Banten,38,36,361232,2
Banten,38,36,362012,21
Banten,38,36,362026,4
Banten,38,36,362034,4
Banten,38,36,362042,7
Banten,38,36,362056,4
Banten,38,36,362064,5
Banten,38,36,362072,3
Banten,38,36,362094,1
Banten,38,36,362101,4
Banten,38,36,362115,3
Banten,38,36,362131,2
Banten,38,36,362145,3
Banten,38,36,362153,3
Banten,38,36,362161,11
Banten,38,36,362175,2
Banten,38,36,362183,4
Banten,38,36,362191,3
Banten,38,36,362204,11
Banten,38,36,362212,4
Banten,38,36,362226,1
Banten,38,36,362234,1
Banten,38,36,362242,7
Banten,38,36,362256,1
Banten,38,36,362264,2
Banten,38,36,362272,3
Banten,38,36,362286,2
Banten,38,37,371025,1
Banten,38,37,371033,3
Banten,38,37,371063,1
Banten,38,37,371071,1
Banten,38,37,371085,2
Banten,38,37,372013,2
Banten,38,37,372035,3
Banten,38,37,372043,1
Banten,38,37,372051,3
Banten,38,37,372073,5
Banten,38,37,372081,2
Banten,38,37,372095,4
Banten,38,38,381012,30
Banten,38,38,381026,28
Banten,38,38,381034,26
Banten,38,38,381042,14
Banten,38,38,381056,29
Banten,38,38,381064,37
Banten,38,38,381072,30
Banten,38,38,381086,31
Banten,38,38,381094,21
Banten,38,38,381101,29
Banten,38,38,381115,40
Banten,38,38,381123,11
Banten,38,38,381131,9
Banten,38,38,381145,15
Banten,38,38,381153,14
Banten,38,38,381161,18
Banten,38,38,382014,119
Banten,38,38,382022,49
Banten,38,38,382036,46
Banten,38,38,382044,24
Banten,38,38,382052,46
Banten,38,38,382066,40
Banten,38,38,382074,29
Banten,38,38,382082,31
Banten,38,38,382096,53
Banten,38,38,382103,42
Banten,38,38,382111,28
Banten,38,38,382125,14
Banten,38,38,382133,18
Banten,38,38,382141,15
Banten,38,38,382155,12
Banten,38,38,382163,17
Banten,38,38,382171,18
Banten,38,38,382185,14
Banten,38,38,382193,30
Banten,38,39,391013,2
Banten,38,39,391035,9
Banten,38,39,391043,4
Banten,38,39,391051,2
Banten,38,39,391065,4
Banten,38,39,391073,4
Banten,38,39,391081,11
Banten,38,39,391095,4
Banten,38,39,392015,11
Banten,38,39,392023,13
Banten,38,39,392031,6
Banten,38,39,392045,8
Banten,38,39,392053,13
Banten,38,40,401024,2
Banten,38,40,401046,1
Banten,38,40,401084,2
Banten,38,40,402026,1
Banten,38,40,402034,1
Banten,38,40,402131,2
Banten,38,41,411011,2
Banten,38,41,411041,1
Banten,38,41,411055,1
Banten,38,41,411063,1
Banten,38,41,411085,1
Banten,38,41,411093,1
Banten,38,41,411106,1
Banten,38,41,411136,1
Banten,38,41,411144,2
Banten,38,41,411152,1
Banten,38,41,411166,2
Banten,38,41,411174,4
Banten,38,41,411182,2
Banten,38,41,411196,3
Banten,38,41,411203,2
Banten,38,41,411225,2
Banten,38,41,411241,1
Banten,38,41,412013,6
Banten,38,41,412021,1
Banten,38,41,412035,1
Banten,38,41,412043,2
Banten,38,41,412051,4
Banten,38,41,412065,1
Banten,38,41,412073,3
Banten,38,41,412081,4
Banten,38,41,412095,1
Banten,38,41,412102,1
Banten,38,41,412116,2
Banten,38,41,412124,2
Banten,38,42,421012,2
Banten,38,42,421056,1
Banten,38,42,421086,2
Banten,38,42,421094,1
Banten,38,42,421101,1
Banten,38,42,421115,1
Banten,38,42,421131,2
Banten,38,42,421161,1
Banten,38,42,421183,1
Banten,38,42,421191,1
Banten,38,42,422103,2
Banten,38,42,422125,1
Banten,38,42,422133,5
Banten,38,42,422141,1
Banten,38,42,422155,1
Banten,38,42,422163,2
Banten,38,42,422185,2
Banten,38,42,422206,1
Banten,38,42,422274,1
Banten,38,42,422282,2
Banten,38,42,422296,1
Banten,38,42,422311,1
Banten,38,42,422406,4
Banten,38,43,431013,7
Banten,38,43,431021,6
Banten,38,43,431035,2
Banten,38,43,431043,1
Banten,38,43,431065,3
Banten,38,43,431073,2
Banten,38,43,431081,5
Banten,38,43,431095,1
Banten,38,43,431102,1
Banten,38,43,431116,1
Banten,38,43,431124,1
Banten,38,43,431146,3
Banten,38,43,431162,1
Banten,38,43,431176,2
Banten,38,43,431184,2
Banten,38,43,431192,4
Banten,38,43,431205,6
Banten,38,43,431213,2
Banten,38,43,431221,5
Banten,38,43,431235,3
Banten,38,43,431243,1
Banten,38,43,431251,2
Banten,38,43,431265,2
Banten,38,43,431273,3
Banten,38,43,431295,4
Banten,38,43,431302,4
Banten,38,43,431316,1
Banten,38,43,431324,1
Banten,38,43,431332,1
Banten,38,43,431346,2
Banten,38,43,432015,1
Banten,38,43,432023,1
Banten,38,43,432045,1
Banten,38,43,432053,7
Banten,38,43,432061,4
Banten,38,43,432083,4
Banten,38,43,432091,1
Banten,38,43,432104,2
Banten,38,43,432126,5
Banten,38,43,432134,6
Banten,38,43,432164,1
Banten,38,44,441014,4
Banten,38,44,441022,1
Banten,38,44,441036,1
Banten,38,44,441052,2
Banten,38,44,441066,1
Banten,38,44,441082,3
Banten,38,44,441096,1
Banten,38,44,441103,2
Banten,38,44,441111,1
Banten,38,44,441133,1
Banten,38,44,441141,2
Banten,38,44,441155,2
Banten,38,44,441171,1
Banten,38,44,441185,1
Banten,38,44,441236,2
Banten,38,44,441244,1
Banten,38,44,441252,1
Banten,38,44,441266,1
Banten,38,44,441282,1
Banten,38,44,441296,2
Banten,38,44,442046,3
Banten,38,44,442054,2
Banten,38,44,442062,1
Banten,38,44,442076,2
Banten,38,44,442084,2
Banten,38,44,442105,3
Banten,38,44,442113,1
Banten,38,44,442121,1
Banten,38,44,442151,1
Banten,38,44,442173,1
Banten,38,44,442232,1
Banten,38,44,442292,1
Banten,38,45,451053,3
Banten,38,45,452196,1
Banten,38,45,452203,2
Banten,38,45,452211,2
Banten,38,46,461024,2
Banten,38,46,461046,1
Banten,38,46,461062,1
Banten,38,46,461135,1
Banten,38,46,461143,1
Banten,38,46,462026,1
Banten,38,46,462034,1
Banten,38,46,462086,1
Banten,38,46,462123,1
Banten,38,46,462242,1
Banten,38,46,462286,1
Banten,38,46,462383,1
Banten,38,47,471025,2
Banten,38,47,471041,1
Banten,38,47,471055,1
Banten,38,47,471063,3
Banten,38,47,471085,1
Banten,38,47,471093,3
Banten,38,47,471106,2
Banten,38,47,471152,1
Banten,38,47,471166,1
Banten,38,47,471174,2
Banten,38,47,471182,3
Banten,38,47,471211,1
Banten,38,47,471306,1
Banten,38,47,471314,2
Banten,38,47,471336,1
Banten,38,47,471352,1
Banten,38,47,471366,1
Banten,38,47,471374,5
Banten,38,47,471396,1
Banten,38,47,471403,1
Banten,38,47,471411,2
Banten,38,47,471425,6
Banten,38,47,471433,1
Banten,38,47,471441,1
Banten,38,47,471455,2
Banten,38,47,471463,1
Banten,38,47,471485,1
Banten,38,47,471493,2
Banten,38,47,472021,1
Banten,38,47,472035,2
Banten,38,47,472043,1
Banten,38,47,472051,4
Banten,38,47,472065,1
Banten,38,47,472073,1
Banten,38,47,472132,1
Banten,38,47,472162,1
Banten,38,47,472184,1
Banten,38,47,472192,1
Banten,38,47,472205,2
Banten,38,47,472213,2
Banten,38,48,481034,1
Banten,38,48,481094,1
Banten,38,48,482206,1
Banten,38,48,482214,1
Banten,38,49,491021,1
Banten,38,49,491035,2
Banten,38,49,491051,2
Banten,38,49,491065,3
Banten,38,49,491073,1
Banten,38,49,491081,1
Banten,38,49,491102,1
Banten,38,49,492015,2
Banten,38,50,501173,1
Banten,38,50,502175,1
Banten,38,50,502294,1
Banten,38,50,502315,1
Banten,38,50,502353,1
Banten,38,51,511011,1
Banten,38,51,511033,1
Banten,38,51,511055,1
Banten,38,51,511063,5
Banten,38,51,511071,5
Banten,38,51,511085,2
Banten,38,51,511093,1
Banten,38,51,511106,2
Banten,38,51,511114,2
Banten,38,51,511122,5
Banten,38,51,511136,4
Banten,38,51,511144,2
Banten,38,51,511166,1
Banten,38,51,511174,4
Banten,38,51,511182,2
Banten,38,51,511196,1
Banten,38,51,511203,2
Banten,38,51,511211,1
Banten,38,51,511233,1
Banten,38,51,511255,2
Banten,38,51,511263,1
Banten,38,52,521026,1
Banten,38,52,521042,5
Banten,38,52,521101,1
Banten,38,52,521123,1
Banten,38,52,521131,1
Banten,38,52,521175,1
Banten,38,52,521191,1
Banten,38,52,522014,1
Banten,38,52,522036,2
Banten,38,52,522052,2
Banten,38,52,522082,1
Banten,38,52,522103,3
Banten,38,52,522111,1
Banten,38,52,522125,1
Banten,38,52,522155,1
Banten,38,52,522171,1
Banten,38,53,531065,1
Banten,38,53,531081,1
Banten,38,53,531095,1
Banten,38,53,531102,1
Banten,38,53,531132,1
Banten,38,54,541036,1
Banten,38,54,542016,1
Banten,38,55,551015,1
Banten,38,55,551023,1
Banten,38,55,551164,2
Banten,38,55,552033,1
Banten,38,55,552055,1
Banten,38,55,552166,1
Banten,38,55,552225,1
Banten,38,55,552285,1
Banten,38,55,552352,1
Banten,38,56,561016,2
Banten,38,56,561032,1
Banten,38,56,561046,2
Banten,38,56,561054,1
Banten,38,56,561062,6
Banten,38,56,561076,1
Banten,38,56,561084,2
Banten,38,56,561092,3
Banten,38,56,561105,1
Banten,38,56,561121,1
Banten,38,56,561135,3
Banten,38,56,561143,1
Banten,38,56,561151,1
Banten,38,56,561173,1
Banten,38,56,561181,1
Banten,38,56,561195,1
Banten,38,56,561202,3
Banten,38,56,561232,2
Banten,38,56,561246,2
Banten,38,56,561254,6
Banten,38,56,561262,3
Banten,38,56,561276,8
Banten,38,56,561284,5
Banten,38,56,561292,4
Banten,38,56,561313,5
Banten,38,56,561335,2
Banten,38,56,561365,2
Banten,38,56,561373,3
Banten,38,56,561381,1
Banten,38,56,561395,2
Banten,38,56,561416,2
Banten,38,56,561432,3
Banten,38,56,561446,3
Banten,38,56,561476,1
Banten,38,56,562012,8
Banten,38,56,562026,3
Banten,38,56,562034,4
Banten,38,56,562042,4
Banten,38,56,562056,5
Banten,38,56,562064,3
Banten,38,56,562072,3
Banten,38,56,562086,1
Banten,38,56,562094,1
Banten,38,56,562101,5
Banten,38,56,562115,2
Banten,38,56,562123,2
Banten,38,56,562131,2
Banten,38,56,562145,1
Banten,38,56,562175,3
Banten,38,56,562191,1
Banten,38,56,562226,2
Banten,38,56,562234,5
Banten,38,56,562256,1
Banten,38,56,562272,3
Banten,38,56,562286,1
Banten,38,56,562294,1
Banten,38,56,562345,2
Banten,38,56,562353,2
Banten,38,56,562361,2
Banten,38,57,571033,1
Banten,38,57,571041,1
Banten,38,57,571063,2
Banten,38,57,571071,1
Banten,38,57,571125,1
Banten,38,57,572021,1
Banten,38,57,572073,1
Banten,38,57,572095,3
Banten,38,57,572102,1
Banten,38,58,581123,1
Banten,38,58,581131,1
Banten,38,58,581145,1
Banten,38,58,581183,1
Banten,38,58,581191,1
Banten,38,58,581272,1
Banten,38,58,582082,1
Banten,38,58,582193,1
Banten,38,59,591035,1
Banten,38,59,592023,1
Banten,38,61,612013,6
Banten,38,61,612035,11
Banten,38,61,612043,1
Banten,38,61,612051,2
Banten,38,62,622052,2
Banten,38,62,622074,1
Banten,38,63,631013,7
Banten,38,63,631021,2
Banten,38,63,631035,2
Banten,38,63,631043,1
Banten,38,63,631051,6
Banten,38,63,631073,1
Banten,38,63,631116,2
Banten,38,63,631132,1
Banten,38,63,631146,3
Banten,38,63,631154,3
Banten,38,63,631162,1
Banten,38,63,631176,3
Banten,38,63,631213,1
Banten,38,63,631235,3
Banten,38,63,631251,2
Banten,38,63,631265,1
Banten,38,63,632015,2
Banten,38,63,632023,2
Banten,38,63,632045,3
Banten,38,63,632053,3
Banten,38,63,632061,3
Banten,38,63,632075,1
Banten,38,63,632083,1
Banten,38,63,632091,3
Banten,38,63,632126,1
Banten,38,63,632134,5
Banten,38,63,632142,1
Banten,38,63,632156,3
Banten,38,63,632164,2
Banten,38,63,632186,3
Banten,38,63,632201,2
Banten,38,63,632215,1
Banten,38,64,641155,1
Banten,38,64,642084,1
Banten,38,64,642202,1
Banten,38,64,642224,1
Banten,38,65,651015,1
Banten,38,65,651156,1
Banten,38,65,652041,1
Banten,38,65,652063,1
Banten,38,66,661232,1
Banten,38,68,682052,2
Banten,38,69,692023,1
Banten,38,71,711241,1
Banten,38,71,711314,1
Banten,38,71,712213,1
Banten,38,71,712302,1
Banten,38,73,731132,1
Banten,38,73,731184,1
Banten,38,73,731192,1
Banten,38,73,732083,1
Banten,38,75,751164,1
Banten,38,75,752136,1
Banten,38,75,752225,1
Banten,38,77,772243,1
Banten,38,78,782096,1
Banten,38,79,791035,1
Banten,38,79,791065,1
Banten,38,80,802472,1
Banten,38,81,812081,1
Banten,38,81,812095,1
Banten,38,82,821034,1
Banten,38,82,821094,1
Banten,38,82,821204,1
Banten,38,82,822036,1
Banten,38,83,831102,1
Banten,38,83,832104,1
Banten,38,83,832126,1
Banten,38,84,842084,1
Banten,38,85,852182,1
Banten,38,86,861024,1
Banten,38,86,861105,1
Banten,38,86,861343,1
Banten,38,86,861373,1
Banten,38,86,862042,1
Banten,38,86,862256,1
Banten,38,87,871011,1
Banten,38,87,871085,1
Banten,38,87,871114,1
Banten,38,87,871122,1
Banten,38,87,871196,1
Banten,38,87,872035,1
Banten,38,87,872043,1
Banten,38,87,872095,1
Banten,38,87,872116,1
Banten,38,89,891051,1
Banten,38,89,891065,1
Banten,38,90,901016,1
Banten,38,90,901024,2
Banten,38,90,901032,3
Banten,38,90,901046,3
Banten,38,90,901054,2
Banten,38,90,901062,4
Banten,38,90,902012,2
Banten,38,90,902034,1
Banten,38,90,902042,1
Banten,38,90,902064,1
Banten,38,91,911055,3
Banten,38,91,912065,1
Banten,38,91,912073,2
Banten,38,92,922022,1
Banten,38,93,931124,1
Banten,38,93,931221,1
Banten,38,93,932164,1
Jawa Tengah,41,19,192201,1
Jawa Tengah,41,21,211055,1
Jawa Tengah,41,21,211293,1
Jawa Tengah,41,22,222022,1
Jawa Tengah,41,22,222074,1
Jawa Tengah,41,23,231065,1
Jawa Tengah,41,23,231116,1
Jawa Tengah,41,23,231384,1
Jawa Tengah,41,24,242024,1
Jawa Tengah,41,24,242054,1
Jawa Tengah,41,26,261046,1
Jawa Tengah,41,27,271033,1
Jawa Tengah,41,27,271122,1
Jawa Tengah,41,27,272051,1
Jawa Tengah,41,27,272124,2
Jawa Tengah,41,30,301024,1
Jawa Tengah,41,30,301121,1
Jawa Tengah,41,30,302072,1
Jawa Tengah,41,30,302086,1
Jawa Tengah,41,30,302094,1
Jawa Tengah,41,30,302101,1
Jawa Tengah,41,30,302264,1
Jawa Tengah,41,30,302353,1
Jawa Tengah,41,30,302375,1
Jawa Tengah,41,31,311011,1
Jawa Tengah,41,31,311033,1
Jawa Tengah,41,31,311085,1
Jawa Tengah,41,31,311174,1
Jawa Tengah,41,31,311263,1
Jawa Tengah,41,31,312073,1
Jawa Tengah,41,31,312095,1
Jawa Tengah,41,31,312146,2
Jawa Tengah,41,31,312162,2
Jawa Tengah,41,31,312184,1
Jawa Tengah,41,31,312213,1
Jawa Tengah,41,31,312265,1
Jawa Tengah,41,32,321086,3
Jawa Tengah,41,32,321145,1
Jawa Tengah,41,32,322141,2
Jawa Tengah,41,32,322452,1
Jawa Tengah,41,33,331013,1
Jawa Tengah,41,33,331021,1
Jawa Tengah,41,33,331051,1
Jawa Tengah,41,33,331124,3
Jawa Tengah,41,33,331146,4
Jawa Tengah,41,33,331154,1
Jawa Tengah,41,33,331221,1
Jawa Tengah,41,33,331281,1
Jawa Tengah,41,33,331295,2
Jawa Tengah,41,33,331324,1
Jawa Tengah,41,33,331362,1
Jawa Tengah,41,33,331376,1
Jawa Tengah,41,33,331413,1
Jawa Tengah,41,33,331435,1
Jawa Tengah,41,33,331443,1
Jawa Tengah,41,33,331473,2
Jawa Tengah,41,34,341014,1
Jawa Tengah,41,34,342016,1
Jawa Tengah,41,34,342092,1
Jawa Tengah,41,34,342135,2
Jawa Tengah,41,34,342151,1
Jawa Tengah,41,34,342195,1
Jawa Tengah,41,34,342202,1
Jawa Tengah,41,34,342381,1
Jawa Tengah,41,34,342446,2
Jawa Tengah,41,34,342462,6
Jawa Tengah,41,34,342476,1
Jawa Tengah,41,35,351015,1
Jawa Tengah,41,35,351023,1
Jawa Tengah,41,35,351031,1
Jawa Tengah,41,35,351061,2
Jawa Tengah,41,35,351075,2
Jawa Tengah,41,35,351091,1
Jawa Tengah,41,35,351126,3
Jawa Tengah,41,35,351142,1
Jawa Tengah,41,35,352025,1
Jawa Tengah,41,36,361016,2
Jawa Tengah,41,36,361092,1
Jawa Tengah,41,36,361121,2
Jawa Tengah,41,36,361151,1
Jawa Tengah,41,36,361173,2
Jawa Tengah,41,36,362086,1
Jawa Tengah,41,36,362115,1
Jawa Tengah,41,36,362226,1
Jawa Tengah,41,36,362272,1
Jawa Tengah,41,37,372013,3
Jawa Tengah,41,37,372043,1
Jawa Tengah,41,37,372051,1
Jawa Tengah,41,37,372065,3
Jawa Tengah,41,37,372081,1
Jawa Tengah,41,38,381012,1
Jawa Tengah,41,38,381056,1
Jawa Tengah,41,38,382014,1
Jawa Tengah,41,38,382141,1
Jawa Tengah,41,39,391073,1
Jawa Tengah,41,39,392045,1
Jawa Tengah,41,39,392053,1
Jawa Tengah,41,40,401016,4
Jawa Tengah,41,40,401024,2
Jawa Tengah,41,40,401032,2
Jawa Tengah,41,40,401046,4
Jawa Tengah,41,40,401054,1
Jawa Tengah,41,40,401062,4
Jawa Tengah,41,40,401076,3
Jawa Tengah,41,40,401084,4
Jawa Tengah,41,40,402012,3
Jawa Tengah,41,40,402034,2
Jawa Tengah,41,40,402042,1
Jawa Tengah,41,40,402056,2
Jawa Tengah,41,40,402064,3
Jawa Tengah,41,40,402086,3
Jawa Tengah,41,40,402101,3
Jawa Tengah,41,40,402115,3
Jawa Tengah,41,40,402123,3
Jawa Tengah,41,40,402131,3
Jawa Tengah,41,41,411011,33
Jawa Tengah,41,41,411025,16
Jawa Tengah,41,41,411033,19
Jawa Tengah,41,41,411041,12
Jawa Tengah,41,41,411055,10
Jawa Tengah,41,41,411063,9
Jawa Tengah,41,41,411071,16
Jawa Tengah,41,41,411085,16
Jawa Tengah,41,41,411093,14
Jawa Tengah,41,41,411106,17
Jawa Tengah,41,41,411114,25
Jawa Tengah,41,41,411122,30
Jawa Tengah,41,41,411136,22
Jawa Tengah,41,41,411144,13
Jawa Tengah,41,41,411152,9
Jawa Tengah,41,41,411166,51
Jawa Tengah,41,41,411174,23
Jawa Tengah,41,41,411182,21
Jawa Tengah,41,41,411196,72
Jawa Tengah,41,41,411203,10
Jawa Tengah,41,41,411211,8
Jawa Tengah,41,41,411225,17
Jawa Tengah,41,41,411233,24
Jawa Tengah,41,41,411241,6
Jawa Tengah,41,41,412013,89
Jawa Tengah,41,41,412021,31
Jawa Tengah,41,41,412035,47
Jawa Tengah,41,41,412043,45
Jawa Tengah,41,41,412051,35
Jawa Tengah,41,41,412065,36
Jawa Tengah,41,41,412073,18
Jawa Tengah,41,41,412081,12
Jawa Tengah,41,41,412095,23
Jawa Tengah,41,41,412102,20
Jawa Tengah,41,41,412116,17
Jawa Tengah,41,41,412124,14
Jawa Tengah,41,41,412132,23
Jawa Tengah,41,41,412146,25
Jawa Tengah,41,41,412154,12
Jawa Tengah,41,42,421012,13
Jawa Tengah,41,42,421026,6
Jawa Tengah,41,42,421034,7
Jawa Tengah,41,42,421042,5
Jawa Tengah,41,42,421056,6
Jawa Tengah,41,42,421064,5
Jawa Tengah,41,42,421072,1
Jawa Tengah,41,42,421086,4
Jawa Tengah,41,42,421094,1
Jawa Tengah,41,42,421101,1
Jawa Tengah,41,42,421115,2
Jawa Tengah,41,42,421123,4
Jawa Tengah,41,42,421131,4
Jawa Tengah,41,42,421145,6
Jawa Tengah,41,42,421153,7
Jawa Tengah,41,42,421161,1
Jawa Tengah,41,42,421175,6
Jawa Tengah,41,42,421183,2
Jawa Tengah,41,42,421191,5
Jawa Tengah,41,42,421204,4
Jawa Tengah,41,42,421212,5
Jawa Tengah,41,42,421234,4
Jawa Tengah,41,42,422014,2
Jawa Tengah,41,42,422022,4
Jawa Tengah,41,42,422036,4
Jawa Tengah,41,42,422044,11
Jawa Tengah,41,42,422052,2
Jawa Tengah,41,42,422066,7
Jawa Tengah,41,42,422074,4
Jawa Tengah,41,42,422082,1
Jawa Tengah,41,42,422096,3
Jawa Tengah,41,42,422103,1
Jawa Tengah,41,42,422111,9
Jawa Tengah,41,42,422125,9
Jawa Tengah,41,42,422133,11
Jawa Tengah,41,42,422141,8
Jawa Tengah,41,42,422155,7
Jawa Tengah,41,42,422163,11
Jawa Tengah,41,42,422171,9
Jawa Tengah,41,42,422193,11
Jawa Tengah,41,42,422206,7
Jawa Tengah,41,42,422214,7
Jawa Tengah,41,42,422222,7
Jawa Tengah,41,42,422236,7
Jawa Tengah,41,42,422244,1
Jawa Tengah,41,42,422252,1
Jawa Tengah,41,42,422266,4
Jawa Tengah,41,42,422274,1
Jawa Tengah,41,42,422282,2
Jawa Tengah,41,42,422296,1
Jawa Tengah,41,42,422311,9
Jawa Tengah,41,42,422325,1
Jawa Tengah,41,42,422333,5
Jawa Tengah,41,42,422341,2
Jawa Tengah,41,42,422355,3
Jawa Tengah,41,42,422363,19
Jawa Tengah,41,42,422371,4
Jawa Tengah,41,42,422385,3
Jawa Tengah,41,42,422406,5
Jawa Tengah,41,42,422414,1
Jawa Tengah,41,42,422436,5
Jawa Tengah,41,42,422444,2
Jawa Tengah,41,43,431013,9
Jawa Tengah,41,43,431021,4
Jawa Tengah,41,43,431035,5
Jawa Tengah,41,43,431043,2
Jawa Tengah,41,43,431051,4
Jawa Tengah,41,43,431065,3
Jawa Tengah,41,43,431073,4
Jawa Tengah,41,43,431081,1
Jawa Tengah,41,43,431095,3
Jawa Tengah,41,43,431102,6
Jawa Tengah,41,43,431116,1
Jawa Tengah,41,43,431124,5
Jawa Tengah,41,43,431132,2
Jawa Tengah,41,43,431146,3
Jawa Tengah,41,43,431154,3
Jawa Tengah,41,43,431162,1
Jawa Tengah,41,43,431176,5
Jawa Tengah,41,43,431184,2
Jawa Tengah,41,43,431192,2
Jawa Tengah,41,43,431205,2
Jawa Tengah,41,43,431213,7
Jawa Tengah,41,43,431221,1
Jawa Tengah,41,43,431235,2
Jawa Tengah,41,43,431251,2
Jawa Tengah,41,43,431265,4
Jawa Tengah,41,43,431273,2
Jawa Tengah,41,43,431281,1
Jawa Tengah,41,43,431295,3
Jawa Tengah,41,43,431316,3
Jawa Tengah,41,43,431324,3
Jawa Tengah,41,43,431332,1
Jawa Tengah,41,43,431346,2
Jawa Tengah,41,43,432015,2
Jawa Tengah,41,43,432023,2
Jawa Tengah,41,43,432031,2
Jawa Tengah,41,43,432045,5
Jawa Tengah,41,43,432053,10
Jawa Tengah,41,43,432061,5
Jawa Tengah,41,43,432075,3
Jawa Tengah,41,43,432083,3
Jawa Tengah,41,43,432091,6
Jawa Tengah,41,43,432126,1
Jawa Tengah,41,43,432134,3
Jawa Tengah,41,43,432156,2
Jawa Tengah,41,43,432164,2
Jawa Tengah,41,43,432172,1
Jawa Tengah,41,44,441014,2
Jawa Tengah,41,44,441022,6
Jawa Tengah,41,44,441036,6
Jawa Tengah,41,44,441044,3
Jawa Tengah,41,44,441052,2
Jawa Tengah,41,44,441066,2
Jawa Tengah,41,44,441074,1
Jawa Tengah,41,44,441082,3
Jawa Tengah,41,44,441096,6
Jawa Tengah,41,44,441103,5
Jawa Tengah,41,44,441111,3
Jawa Tengah,41,44,441125,2
Jawa Tengah,41,44,441133,1
Jawa Tengah,41,44,441141,1
Jawa Tengah,41,44,441155,1
Jawa Tengah,41,44,441163,1
Jawa Tengah,41,44,441171,1
Jawa Tengah,41,44,441185,5
Jawa Tengah,41,44,441193,5
Jawa Tengah,41,44,441206,2
Jawa Tengah,41,44,441214,3
Jawa Tengah,41,44,441222,2
Jawa Tengah,41,44,441236,2
Jawa Tengah,41,44,441244,5
Jawa Tengah,41,44,441252,2
Jawa Tengah,41,44,441296,2
Jawa Tengah,41,44,442016,1
Jawa Tengah,41,44,442024,1
Jawa Tengah,41,44,442032,1
Jawa Tengah,41,44,442046,4
Jawa Tengah,41,44,442054,3
Jawa Tengah,41,44,442076,3
Jawa Tengah,41,44,442105,1
Jawa Tengah,41,44,442113,1
Jawa Tengah,41,44,442165,4
Jawa Tengah,41,44,442173,1
Jawa Tengah,41,44,442181,5
Jawa Tengah,41,44,442195,2
Jawa Tengah,41,44,442232,3
Jawa Tengah,41,44,442246,3
Jawa Tengah,41,44,442262,1
Jawa Tengah,41,44,442276,4
Jawa Tengah,41,44,442284,1
Jawa Tengah,41,44,442313,3
